rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
308,A=20|t=29,1475,5776,1712973158,693230825,1.969355787750605,1.3050948333168724
309,A=106|t=32,1479,5776,1715930470,695110773,1.9654486897881032,1.3036762861434898
310,A=17|t=32,1481,5776,1717409126,696050747,1.9634991015983234,1.3029693654793804
311,A=45|t=97,1487,5776,1721833542,698870669,1.9576660948347524,1.3008482727384298
312,A=65|t=130,1499,5776,1730682374,704510513,1.9460703589393116,1.2966478359862814
313,A=80|t=89,1509,5776,1738046774,709210383,1.9364779363604878,1.293181345337694
314,A=61|t=85,1515,5776,580819398,237343435,1.9307529485268577,1.2911134918703873
315,A=64|t=98,379,1444,871592985,356250146,1.9298009887160794,1.2907639795797428
316,A=162|t=145,191,722,125133791,51295724,1.9184261988514222,1.2865609527735593
317,A=100|t=130,383,1444,877380537,360010042,1.9146544449622138,1.285165554126595
318,A=8|t=13,385,1444,880268537,361889990,1.9071403913049072,1.2823925003529262
319,A=73|t=58,387,1444,883139209,363769938,1.8996652707427608,1.2796145440470676
320,A=130|t=13,41,152,46667667,19269467,1.8903755088255019,1.2761066794528615
321,A=89|t=40,781,2888,888090685,367059847,1.8866762887451918,1.2746916956472871
322,A=100|t=40,783,2888,889487033,367999821,1.8829865295961303,1.2732685094068705
323,A=40|t=89,785,2888,890879771,368939795,1.8793061831081816,1.2718453344312306
324,A=26|t=40,787,2888,127466573,52839967,1.8756352013796846,1.2704174917624427
325,A=50|t=72,197,722,892959131,370349756,1.8738032074307946,1.2697057608139557
326,A=53|t=37,395,1444,894345371,371289730,1.8701461838227058,1.26828665690256
327,A=58|t=45,397,1444,128159693,53309954,1.8628598297442134,1.2654657546303572
328,A=72|t=65,795,2888,897810971,373639665,1.8610439767154532,1.2647641082756311
329,A=9|t=10,799,2888,900583451,375519613,1.8538033339591942,1.261971706980525
330,A=100|t=74,801,2888,901961027,376459587,1.8501965944784609,1.260570097497781
331,A=85|t=113,101,361,129540157,54249928,1.8376435441353762,1.2557062697723402
332,A=65|t=100,809,2888,907469165,380219483,1.8358591344571933,1.2550161627637455
