rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
9151,A=0.6|t=6.1,5271,18496,7141709044,4061964375,1.8110647057711464,0.8140917724694146
9152,A=0.6|t=6.16,659,2312,892844114,507841875,1.810791027492627,0.8140289503217403
9153,A=11.0|t=1.11,5273,18496,1428759356,812701125,1.8105174011208465,0.8139661492677711
9154,A=11.0|t=1.6,2637,9248,3572420324,2032138125,1.8102438266361187,0.8139033692968253
9155,A=11.0|t=11.1,5275,18496,7145884516,4065046875,1.809970304018769,0.8138406103982289
9156,A=11.0|t=11.16,1319,4624,1786732096,1016454375,1.809696833249134,0.8137778725613143
9157,A=11.0|t=16.11,5277,18496,7147972252,4066588125,1.8094234143075618,0.813715155775422
9158,A=11.0|t=16.6,2639,9248,714901612,406735875,1.8091500471744104,0.8136524600298992
9159,A=11.0|t=6.1,5279,18496,7150059988,4068129375,1.8088767318300505,0.8135897853141008
9160,A=11.0|t=6.16,165,578,446943991,254306250,1.808603468254863,0.8135271316173882
9161,A=13.15|t=11.2,5281,18496,7152147724,4069670625,1.8083302564292403,0.8134644989291306
9162,A=13.15|t=15.11,2641,9248,188241884,107116875,1.8080570963335858,0.8134018872387042
9163,A=13.15|t=2.6,5283,18496,1430847092,814242375,1.8077839879483144,0.8133392965354926
9164,A=13.15|t=6.15,1321,4624,1788819832,1017995625,1.8075109312538513,0.8132767268088864
9165,A=13.2|t=11.15,5285,18496,7156323196,4072753125,1.8072379262306333,0.8132141780482832
9166,A=13.2|t=15.6,2643,9248,3578683532,2036761875,1.806964972859109,0.8131516502430881
9167,A=13.2|t=2.11,311,1088,421082996,239664375,1.806692071119737,0.8130891433827135
9168,A=13.2|t=6.2,661,2312,35797274,20375325,1.806419220992987,0.8130266574565786
9169,A=15.13|t=11.15,5289,18496,7160498668,4075835625,1.8061464224593409,0.81296419245411
9170,A=15.13|t=15.6,2645,9248,3580771268,2038303125,1.8058736754992908,0.812901748364741
9171,A=15.13|t=2.11,5291,18496,7162586404,4077376875,1.8056009800933397,0.8128393251779129
9172,A=15.13|t=6.2,1323,4624,1790907568,1019536875,1.805328336222002,0.8127769228830733
9173,A=15.4|t=11.2,5293,18496,1432934828,815783625,1.8050557438658035,0.8127145414696777
9174,A=15.4|t=15.11,2647,9248,3582859004,2039844375,1.8047832030052804,0.8126521809271883
9175,A=15.4|t=2.6,5295,18496,7166761876,4080459375,1.80451071362098,0.812589841245074
9176,A=15.4|t=6.15,331,1156,447987859,255076875,1.8042382756934612,0.8125275224128118
9177,A=2.13|t=11.2,5297,18496,7168849612,4082000625,1.8039658892032933,0.812465224419885
9178,A=2.13|t=15.11,2649,9248,716989348,408277125,1.8036935541310566,0.8124029472557847
9179,A=2.13|t=2.6,5299,18496,7170937348,4083541875,1.8034212704573431,0.8123406909100083
9180,A=2.13|t=6.15,1325,4624,1792995304,1021078125,1.803149038162755,0.812278455372061
9181,A=2.4|t=11.15,5301,18496,377527636,215004375,1.802876857227906,0.8122162406314548
9182,A=2.4|t=15.6,2651,9248,3587034476,2042926875,1.8026047276334198,0.8121540466777087
9183,A=2.4|t=2.11,5303,18496,1435022564,817324875,1.802332649359933,0.812091873500349
9184,A=2.4|t=6.2,39,136,52765858,30054375,1.802060622388091,0.8120297210889086
9185,A=4.15|t=11.15,5305,18496,7177200556,4088165625,1.8017886466985515,0.8119675894329283
9186,A=4.15|t=15.6,2653,9248,3589122212,2044468125,1.801516722271983,0.8119054785219553
9187,A=4.15|t=2.11,5307,18496,7179288292,4089706875,1.8012448490890642,0.8118433883455441
9188,A=4.15|t=6.2,1327,4624,359016608,204523875,1.8009730271304853,0.811781318893256
9189,A=4.2|t=11.2,5309,18496,7181376028,4091248125,1.8007012563769476,0.8117192701546598
9190,A=4.2|t=15.11,2655,9248,3591209948,2046009375,1.800429536809163,0.8116572421193309
9191,A=4.2|t=2.6,5311,18496,7183463764,4092789375,1.8001578684078539,0.811595234776852
