dataset,statistic,curve_or_frozen,target_s,threshold,selection_probability,actual_selection_cost_bits,baseline_failure_probability,conditional_failure_probability,amplification,gain_bits,gain_ci_low,gain_ci_high,bootstrap_valid_replicates,bootstrap_zero_support_replicates,bootstrap_zero_support_fraction,support_status
n4q29d43,S_2max,curve,NA,-0.050237812128418546,0.035639201232697815,4.810391187105111,0.0056098138447850943,0.0056046561227375566,0.99908058944730715,-0.0013270391853499666,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.050535077288941736,0.036850246542599052,4.7621819182265597,0.0056098138447850943,0.0055588094324180524,0.99090800269344836,-0.013176973115247266,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.050832342449464919,0.037670031830202788,4.7304389374489011,0.0056098138447850943,0.0058447465101697463,1.0418788701167057,0.059187558192192617,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.051129607609988109,0.037922960240393877,4.7207846053527183,0.0056098138447850943,0.0058076926090034793,1.0352736774683413,0.050012198578865005,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.051426872770511299,0.037961526308208704,4.7193181902235146,0.0056098138447850943,0.0058017924282470993,1.034221916943014,0.048545783449661803,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.051724137931034482,0.038532447419129312,4.6977823669408965,0.0056098138447850943,0.0058258874632387131,1.038517074618168,0.054524936225363939,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.052021403091557672,0.039593087509274483,4.6586076151918192,0.0056098138447850943,0.0057622105004065368,1.0271660807003624,0.038669467372948046,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.052615933412604045,0.039740297477692366,4.6532535177914376,0.0056098138447850943,0.0057408655463014957,1.0233611497889947,0.03331536997256667,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.052913198573127228,0.041952386207412928,4.5751033178058256,0.0056098138447850943,0.0056401999350922296,1.0054165951220257,0.0077934070588486747,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.053210463733650418,0.042010027391370386,4.5731224632842302,0.0056098138447850943,0.005659293989751177,1.0088202828712542,0.012669187225645414,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.053507728894173601,0.04242485627764836,4.5589464174051404,0.0056098138447850943,0.0056124284326495516,1.0004660739084752,0.0006722458704809546,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.053804994054696791,0.04258893063524738,4.5533776840375424,0.0056098138447850943,0.0055908064859154557,0.99661176655847361,-0.0048964874971167858,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.054102259215219974,0.042831536149606109,4.5451827694760407,0.0056098138447850943,0.0055930432546584426,0.99701049079511939,-0.0043194097839851977,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.054399524375743163,0.04313802212709561,4.534896159146669,0.0056098138447850943,0.0056078649641574619,0.99965259442085697,-0.0005012873862667857,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.054994054696789536,0.043174463673494756,4.5336779335120205,0.0056098138447850943,0.0056031316275064972,0.99880883439923607,-0.0017195130209156939,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.055291319857312726,0.051776347798295319,4.2715629858174307,0.0056098138447850943,0.0058599136958056913,1.0445825579850732,0.062926519488592,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.055588585017835909,0.0529729820555076,4.2385994639297513,0.0056098138447850943,0.005830473921632804,1.0393346522635214,0.055660258115857321,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.056183115338882282,0.053385255188914016,4.2274148599072694,0.0056098138447850943,0.0057963922403478111,1.0332592846616757,0.047202327540349191,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.056480380499405472,0.056041531905066222,4.1573597971459737,0.0056098138447850943,0.0056468581221969689,1.0066034771271977,0.0094954864816273951,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.056777645659928655,0.05622909456724301,4.1525393738023819,0.0056098138447850943,0.0056338604287358386,1.0042865208393854,0.0061709258850997893,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.057372175980975028,0.057037507271161303,4.1319452571885185,0.0056098138447850943,0.0056902730513601115,1.014342580485057,0.020544985374984313,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.057669441141498218,0.057185894780559465,4.1281968476590611,0.0056098138447850943,0.005675507776651603,1.0117105368705912,0.016796575845527174,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.057966706302021401,0.057910344592528418,4.1100351082388418,0.0056098138447850943,0.0056948856530045708,1.0151648184009814,0.021713977051771572,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.058263971462544591,0.078541253489675,3.6704055667015694,0.0056098138447850943,0.0046951629536165114,0.83695521518617844,-0.25677766752083997,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.058858501783590964,0.07920580479549244,3.6582500240811036,0.0056098138447850943,0.0046583693489192961,0.83039642273508507,-0.2681278661644359,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.059155766944114146,0.081307480431860313,3.6204681008754962,0.0056098138447850943,0.0046288991725967734,0.82514309755569104,-0.27728375949033374,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.059453032104637336,0.081381667259847745,3.6191523526799485,0.0056098138447850943,0.0046246795079198126,0.82439090420423367,-0.27859950768588104,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.059750297265160526,0.081538071797695011,3.6163823492199705,0.0056098138447850943,0.0046174736532914977,0.8231063955150526,-0.28084916805458759,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.060047562425683709,0.094198605860583484,3.4081504816660315,0.0056098138447850943,0.0046686009436926312,0.83222029694132926,-0.26496262032406509,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.060344827586206899,0.094427093514241278,3.4046553252037159,0.0056098138447850943,0.0046602532100460375,0.83073223800077212,-0.2675445530996346,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.060642092746730082,0.09547447637305595,3.3887410873235524,0.0056098138447850943,0.0046132941193979876,0.82236135583830905,-0.2821556234615355,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.060939357907253272,0.096555701020406559,3.3724947458131869,0.0056098138447850943,0.0045990928234169066,0.81982984652730362,-0.28660358155151694,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.061236623067776455,0.097025560215115547,3.365491331774455,0.0056098138447850943,0.0046123712164212998,0.82219684004469751,-0.28244426769556408,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.061831153388822828,0.097169130691327155,3.3633581277118791,0.0056098138447850943,0.0046280272733743282,0.82498767364206949,-0.2775555310541325,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.062425683709869201,0.098689139354974031,3.3409648635615961,0.0056098138447850943,0.0046139248292692897,0.82247378557105111,-0.28195839783807386,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.062722948870392384,0.10107108921511099,3.3065577129855894,0.0056098138447850943,0.0045407262586437541,0.80942547904059803,-0.30502983210813195,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.063020214030915581,0.10491938472841866,3.2526468424450061,0.0056098138447850943,0.0044040972287684686,0.78507012008295696,-0.34910657798108841,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.063614744351961947,0.1077927682781592,3.2136677026893841,0.0056098138447850943,0.0047435697951692347,0.8455841720271835,-0.24197972283990377,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.063912009512485143,0.10802730417344719,3.2105320916000459,0.0056098138447850943,0.0047424914761635805,0.8453919519222941,-0.24230771681847024,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.064209274673008326,0.10814596503041685,3.2089482561173148,0.0056098138447850943,0.0047385968595565452,0.84469770132596544,-0.24349296985740593,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.064506539833531509,0.10866253188578412,3.2020735269316085,0.0056098138447850943,0.0047182557651267677,0.84107171747113807,-0.24969927178080384,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.064803804994054692,0.10910212554153986,3.19624888618306,0.0056098138447850943,0.0047227282087181511,0.84186897094783608,-0.24833238614886258,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.065101070154577889,0.11493802102631889,3.1210719803446989,0.0056098138447850943,0.0048593102448998568,0.8662159528550295,-0.20720135252932226,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.065398335315101072,0.11661478356109001,3.1001774005316274,0.0056098138447850943,0.004818282032637144,0.85890230334759476,-0.21943405489926668,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.065695600475624255,0.11662657369743101,3.1000315467135486,0.0056098138447850943,0.0048177949377985222,0.85881547429192573,-0.2195799087173457,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.065992865636147438,0.1188425419095438,3.0728767266320749,0.0056098138447850943,0.0047987565491300413,0.85542170950841534,-0.22529227345439434,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.066290130796670635,0.12144734727917239,3.0415971167207396,0.0056098138447850943,0.0047774270662579391,0.85161953648409472,-0.23171904873098847,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.066884661117717001,0.12184815964428708,3.0368436336669875,0.0056098138447850943,0.0047637962340658655,0.84918971749736571,-0.23584119256231323,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.067181926278240184,0.1249335119209718,3.0007675803330072,0.0056098138447850943,0.0049367456369999374,0.88001951109111332,-0.1843925844983984,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.067479191438763381,0.12537947867531329,2.9956268586779435,0.0056098138447850943,0.0049388776582795562,0.88039956314606715,-0.18376966552245241,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.067776456599286564,0.13044651551172137,2.9384696874978107,0.0056098138447850943,0.004869259798921978,0.86798955074925732,-0.20425041992839971,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.068073721759809747,0.13128703981055878,2.929203589348762,0.0056098138447850943,0.0048453601200940727,0.8637292170752402,-0.21134900288367206,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.068668252080856126,0.13261115277418867,2.9147259817641782,0.0056098138447850943,0.0048255015313764327,0.86018924422282539,-0.21727400290194498,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.068965517241379309,0.13291131344158202,2.9114641825126548,0.0056098138447850943,0.0048191385325214945,0.85905498219007481,-0.21917762359992199,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.069560047562425689,0.13440568774240091,2.8953339039125758,0.0056098138447850943,0.0047919776267985473,0.85421330535828555,-0.22733172509166913,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.069857312722948872,0.15114918298786506,2.7259549141522488,0.0056098138447850943,0.004962364315403844,0.88458627196994744,-0.17692524188271821,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.070154577883472055,0.15154717260156758,2.7221611587119909,0.0056098138447850943,0.0049496322449821923,0.88231666538870812,-0.18063155974676373,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.070451843043995238,0.1521059304359369,2.7168516917018515,0.0056098138447850943,0.0049332827167615743,0.87940221427268461,-0.18540492972797859,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.070749108204518435,0.15622368975891732,2.67831485455554,0.0056098138447850943,0.0049929051941639355,0.89003045953215731,-0.16807338457907134,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.071640903686087984,0.15840537461917847,2.6583068086813912,0.0056098138447850943,0.0049502282334239114,0.88242290571293447,-0.18045785435521602,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.071938168846611181,0.15938003623159602,2.6494571646394594,0.0056098138447850943,0.0049323783061633909,0.87924099491261187,-0.1856694408814735,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.072235434007134364,0.16239179106196389,2.6224493890485312,0.0056098138447850943,0.0048604550846111962,0.86642003087669206,-0.20686149770241924,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.072532699167657547,0.16979665448889136,2.5581200612015595,0.0056098138447850943,0.0048494076574362652,0.86445072717418137,-0.21014436084898561,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.072829964328180744,0.17082516933442093,2.5494075379690995,0.0056098138447850943,0.0048349155322108019,0.86186737492285226,-0.21446221195576923,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.073127229488703926,0.17154662942630239,2.5433273150001292,0.0056098138447850943,0.0048255102395110688,0.86019079652649844,-0.21727139940648699,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.073424494649227109,0.17610035976395011,2.5055302383636895,0.0056098138447850943,0.00477381173233094,0.85097507054867694,-0.23281122633993129,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.074019024970273489,0.17645945632830262,2.5025913497660843,0.0056098138447850943,0.0047640969829623571,0.84924332870529762,-0.23575011493753661,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.074316290130796672,0.1801312449388206,2.4728796470767067,0.0056098138447850943,0.0047500477232953814,0.8467389212408617,-0.2400108893125186,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.074613555291319855,0.18054575004498474,2.4695636345076988,0.0056098138447850943,0.0047404383902674655,0.84502597081259589,-0.24293241338985558,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.074910820451843038,0.18106424537836574,2.4654264083895367,0.0056098138447850943,0.0047268636771682689,0.84260615556118335,-0.24706963950801758,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.075208085612366235,0.18315151197020896,2.448890483915044,0.0056098138447850943,0.0046997459486035811,0.83777217544794003,-0.25537012547151444,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.075505350772889418,0.18350810065749101,2.4460843450589844,0.0056098138447850943,0.0046963553562630427,0.83716777173074886,-0.25641132134818184,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.075802615933412601,0.18524961732327938,2.4324575325796127,0.0056098138447850943,0.0047165032955916574,0.84075932394372377,-0.25023522169121865,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.076694411414982164,0.19153201082372107,2.3843425643704155,0.0056098138447850943,0.0046922876387307981,0.83644266433061198,-0.2576614437102383,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.076991676575505347,0.19530665365164168,2.3561869955002708,0.0056098138447850943,0.0048163882659760836,0.85856472233092329,-0.22000119995374576,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.077288941736028544,0.19573668381781317,2.3530139321652679,0.0056098138447850943,0.0048136435287718321,0.85807544812678849,-0.22082358952519099,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.077586206896551727,0.20484943763585761,2.2873641626308912,0.0056098138447850943,0.0048280099679442381,0.86063639570364281,-0.21652424275954238,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.07788347205707491,0.20784528690273874,2.2664180610898055,0.0056098138447850943,0.0048078135496986141,0.8570362016857257,-0.22257194902171903,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.078775267538644472,0.21055375933065079,2.2477394605616938,0.0056098138447850943,0.0047623491209604412,0.84893175651230213,-0.2362795110718578,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.079072532699167655,0.21115266167907976,2.2436416617807957,0.0056098138447850943,0.0047594514235757704,0.84841521577408063,-0.23715759999135627,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.079369797859690838,0.21391203289385885,2.22491045619913,0.0056098138447850943,0.0047325922830645404,0.84362733131759393,-0.24532225945511762,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.079667063020214035,0.22356894265976734,2.1612083064502237,0.0056098138447850943,0.0048618806820655896,0.86667415650257518,-0.20643840958000584,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.080261593341260401,0.22626152212615125,2.1439368331180404,0.0056098138447850943,0.0048267791546097293,0.8604169921069168,-0.21689207851049164,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.080558858501783598,0.2307845926261507,2.1153811832255167,0.0056098138447850943,0.0048103516593068149,0.85748864265407621,-0.22181053181783245,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.081450653983353147,0.24152874984429218,2.0497331675691233,0.0056098138447850943,0.0048902854422778353,0.87173756163475269,-0.19803422079605726,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.081747919143876344,0.24209455450181849,2.0463574661146464,0.0056098138447850943,0.0048841088778408329,0.87063653322135104,-0.19985753583272092,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.082045184304399527,0.24420950264902785,2.0338087555043285,0.0056098138447850943,0.0049189527890429853,0.87684777519233792,-0.18960168897563165,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.08234244946492271,0.26132050246815197,1.9361077760129586,0.0056098138447850943,0.005040078223488364,0.89843947819652537,-0.15450677250614289,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.082936979785969089,0.26404103281674907,1.9211659484807819,0.0056098138447850943,0.0049961314421483735,0.89060556738309549,-0.16714146445521255,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.083531510107015455,0.26417487784055993,1.9204348173189356,0.0056098138447850943,0.0049936001366082602,0.89015433930135335,-0.16787259561705889,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.083828775267538638,0.2653548605449032,1.9140051198336896,0.0056098138447850943,0.0049877086235116568,0.88910412386468951,-0.16957571049290721,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.084126040428061835,0.27133416099241003,1.8818574004124837,0.0056098138447850943,0.0049560901863180372,0.88346785177644327,-0.17875045691470706,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.084720570749108201,0.27181971416575834,1.8792780011891006,0.0056098138447850943,0.0049590884952182184,0.88400232742628482,-0.17787792689742141,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.085017835909631398,0.27481345506384969,1.8634754536182443,0.0056098138447850943,0.0049180676122707809,0.87668998443551505,-0.1898613286004199,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.085315101070154581,0.2755816169665195,1.8594484405018412,0.0056098138447850943,0.0049162238208163992,0.87636131195093769,-0.19040229870221864,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.086206896551724144,0.27565187710570171,1.8590806691091037,0.0056098138447850943,0.0049149707382198709,0.87613793865706391,-0.19077007009495628,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.086504161712247327,0.28546470100991428,1.808615733980188,0.0056098138447850943,0.0049896288649226911,0.88944642424473142,-0.16902038743233613,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.08680142687277051,0.28946232688031159,1.7885524992104598,0.0056098138447850943,0.0049917843023485134,0.88983065043930043,-0.1683973015262816,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.087098692033293693,0.28968035409343429,1.787466249468058,0.0056098138447850943,0.0049880272480485877,0.88916092156702808,-0.16948355126868342,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.087395957193816889,0.2953554927080404,1.7594756529657896,0.0056098138447850943,0.0050417317345701138,0.89873423148558274,-0.15403354155475441,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.087693222354340072,0.29946564172860235,1.7395376055667755,0.0056098138447850943,0.0050420174870238147,0.89878516944210096,-0.15395177560859147,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.088287752675386438,0.30081057344796136,1.733072816459434,0.0056098138447850943,0.0050380097361975608,0.89807075164907924,-0.15509898730133514,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.088585017835909635,0.30350572831230238,1.7202043489837946,0.0056098138447850943,0.0050769635464683752,0.90501462026016088,-0.14398699616504715,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.088882282996432818,0.30469271508627571,1.7145730879202112,0.0056098138447850943,0.0050781564118608747,0.90522725929338088,-0.14364806545793909,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.089179548156956001,0.30688641566666774,1.7042233085944662,0.0056098138447850943,0.0050991361925002178,0.90896709473530846,-0.13770002612413432,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.089774078478002381,0.30719684343785048,1.7027647029817961,0.0056098138447850943,0.0050939834263927265,0.90804856762370367,-0.13915863173680421,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.090071343638525564,0.30897270434070379,1.6944487035269742,0.0056098138447850943,0.0051602396497295918,0.9198593380289386,-0.12051482919943461,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.090963139120095127,0.31183945626253262,1.6811246147254573,0.0056098138447850943,0.005139566414495529,0.91617414707500333,-0.12630624193421697,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.09126040428061831,0.33142443056567572,1.5932481418244944,0.0056098138447850943,0.0053400482188033374,0.95191183995659112,-0.071100128441249355,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.091557669441141493,0.33211624555406161,1.5902398005109115,0.0056098138447850943,0.0053464745793252019,0.95305739677891566,-0.069364993496315822,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.091854934601664689,0.3328344548062887,1.5871233068253636,0.0056098138447850943,0.0053356217992478593,0.95112279068009986,-0.072296488744018894,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.092152199762187872,0.35718229491612874,1.4852675252618142,0.0056098138447850943,0.0053813300839172171,0.9592707053763867,-0.059990094875348732,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.093638525564803801,0.361977624357678,1.4660275749985667,0.0056098138447850943,0.0053639759199678189,0.95617716886527215,-0.06465013676302836,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.093935790725326998,0.36533751137903892,1.4526982034865301,0.0056098138447850943,0.0053706732293358579,0.95737102476732938,-0.062849951935030887,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.094233055885850181,0.36955483356723562,1.4361396513648983,0.0056098138447850943,0.0053261529255796492,0.94943487840168928,-0.07485904535923843,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.094530321046373364,0.3712071274057962,1.4297036835213408,0.0056098138447850943,0.0053087255855180709,0.94632829758746517,-0.079587328726397635,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.094827586206896547,0.37781809503212571,1.404236295786919,0.0056098138447850943,0.0053221434455468933,0.94872015236198604,-0.075945502202956428,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.095422116527942927,0.37811692146351561,1.4030956807242441,0.0056098138447850943,0.0053182232149972418,0.94802133584897541,-0.07700856658963745,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.09571938168846611,0.38058793952222914,1.3936982502148818,0.0056098138447850943,0.005329082060168815,0.94995702310563324,-0.074065848764702846,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.096016646848989293,0.38094506677589379,1.3923451223758072,0.0056098138447850943,0.0053273108180039164,0.94964128318735674,-0.074545441125881531,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.09631391200951249,0.38449526295880787,1.3789622708171261,0.0056098138447850943,0.0053353958268816193,0.95108250906425795,-0.072357590547731263,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.096611177170035673,0.3856155565881636,1.374764840622698,0.0056098138447850943,0.0053250903943619634,0.94924547261264103,-0.075146881901430498,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.096908442330558855,0.38577668365905993,1.3741621453468387,0.0056098138447850943,0.0053228662676745664,0.94884900193661947,-0.075749577177289862,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.097205707491082038,0.3875606449728366,1.3675060158401577,0.0056098138447850943,0.0053354292870473729,0.95108847364110127,-0.072348542922138048,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.098097502972651601,0.3887070985219907,1.3632446406474452,0.0056098138447850943,0.0053419652576995854,0.95225356945943906,-0.070582304241797858,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.098394768133174798,0.39454032486537471,1.341755333279373,0.0056098138447850943,0.0054217684267761426,0.96647920533338916,-0.049189402994189571,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.098692033293697981,0.39525203153607436,1.3391552170488454,0.0056098138447850943,0.0054435462842191045,0.97036130517582986,-0.043406073225290172,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.098989298454221164,0.40675406772061251,1.2977713213288056,0.0056098138447850943,0.0054000156644801196,0.96260157892761378,-0.054989305171560116,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.099583828775267544,0.40725477735395543,1.2959964723196642,0.0056098138447850943,0.0053954895105662488,0.96179475110068369,-0.056199042017139822,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.10017835909631391,0.40922577728633769,1.2890310710360973,0.0056098138447850943,0.0053923956124736355,0.96124323581368543,-0.057026553898606391,NA,NA,NA,NA,NA,exact-curve
n4q29d43,S_2max,curve,NA,-0.10047562425683709,0.40930751580162905,1.2887429367548204,0.0056098138447850943,0.0053913187536469313,0.96105127599888596,-0.057314688179883166,NA,NA,NA,NA,NA,exact-curve
