dataset,quantile,quantile_probability,score_min,score_max,margin,conditional_cdf,mean_margin,failure_probability
n4q19d43,3,0.20198927400633693,-0.11294102024413376,-0.022111265199732076,-1,0.053095905207195662,2.4274170664041259,0.053095905207195662
n4q19d43,3,0.20198927400633693,-0.11294102024413376,-0.022111265199732076,1,0.18786490504847742,2.4274170664041259,0.053095905207195662
n4q19d43,3,0.20198927400633693,-0.11294102024413376,-0.022111265199732076,2,0.45454279652516072,2.4274170664041259,0.053095905207195662
n4q19d43,3,0.20198927400633693,-0.11294102024413376,-0.022111265199732076,3,0.83153973380160939,2.4274170664041259,0.053095905207195662
n4q19d43,3,0.20198927400633693,-0.11294102024413376,-0.022111265199732076,4,0.97924276156735646,2.4274170664041259,0.053095905207195662
n4q19d43,3,0.20198927400633693,-0.11294102024413376,-0.022111265199732076,5,1,2.4274170664041259,0.053095905207195662
n4q19d43,4,0.20035706579801627,-0.021532839064751542,0.095130455312281467,-5,2.132152627153608e-05,2.4046522245845492,0.053810997007390539
n4q19d43,4,0.20035706579801627,-0.021532839064751542,0.095130455312281467,-4,0.00027571286265097675,2.4046522245845492,0.053810997007390539
n4q19d43,4,0.20035706579801627,-0.021532839064751542,0.095130455312281467,-3,0.0019461411869475089,2.4046522245845492,0.053810997007390539
n4q19d43,4,0.20035706579801627,-0.021532839064751542,0.095130455312281467,-2,0.011854934929463063,2.4046522245845492,0.053810997007390539
n4q19d43,4,0.20035706579801627,-0.021532839064751542,0.095130455312281467,-1,0.053810997007390539,2.4046522245845492,0.053810997007390539
n4q19d43,4,0.20035706579801627,-0.021532839064751542,0.095130455312281467,1,0.19123091880987439,2.4046522245845492,0.053810997007390539
n4q19d43,4,0.20035706579801627,-0.021532839064751542,0.095130455312281467,2,0.46164796461137836,2.4046522245845492,0.053810997007390539
n4q19d43,4,0.20035706579801627,-0.021532839064751542,0.095130455312281467,3,0.83822661279079458,2.4046522245845492,0.053810997007390539
n4q19d43,4,0.20035706579801627,-0.021532839064751542,0.095130455312281467,4,0.98252217468328928,2.4046522245845492,0.053810997007390539
n4q19d43,4,0.20035706579801627,-0.021532839064751542,0.095130455312281467,5,1,2.4046522245845492,0.053810997007390539
n4q19d43,5,0.19952895908500068,0.095938347255044909,0.94046434003944224,-5,2.6945214493812177e-05,2.3520632976225544,0.055862260763786913
n4q19d43,5,0.19952895908500068,0.095938347255044909,0.94046434003944224,-4,0.00033523840550720476,2.3520632976225544,0.055862260763786913
n4q19d43,5,0.19952895908500068,0.095938347255044909,0.94046434003944224,-3,0.0022037623489078949,2.3520632976225544,0.055862260763786913
n4q19d43,5,0.19952895908500068,0.095938347255044909,0.94046434003944224,-2,0.012888781041323044,2.3520632976225544,0.055862260763786913
n4q19d43,5,0.19952895908500068,0.095938347255044909,0.94046434003944224,-1,0.055862260763786913,2.3520632976225544,0.055862260763786913
